"id"	"oas"
"NPY1R"	"oas:443361"
"GADD45B"	"oas:101120573"
"GLDC"	"oas:101117476"
"RAB44"	"oas:101102185"
"RBM10"	"oas:101117477"
"IL4I1"	"oas:101114462"
"RAMP3"	"oas:101113582"
"URB1"	"oas:101113560"
"PABPN1L"	"oas:101108854"
"LMNB2"	"oas:101120243"
"AP3B2"	"oas:101105605"
"NUP62"	"oas:101114722"
"NUP62"	"oas:101114722"
"NHLRC2"	"oas:101123514"
"FAM178B"	"oas:101113141"
"NAA15"	"oas:101105853"
"ZBTB4"	"oas:101102545"
"EMCN"	"oas:101109178"
"A1CF"	"oas:101118147"
"C5orf15"	"oas:101123295"
"COG1"	"oas:101107716"
"MRPS33"	"oas:101107696"
"TMEM258"	"oas:101108351"
"VDAC1"	"oas:100145866"
"LANCL2"	"oas:101108262"
"VRK3"	"oas:101109637"
"SEMA4C"	"oas:101113404"
"CD34"	"oas:101105675"
"E2F5"	"oas:101114117"
"NAF1"	"oas:101107601"
"ERLIN1"	"oas:101121052"
"TMEM261"	"oas:101118249"
"SAP18"	"oas:101117597"
"SRRM3"	"oas:105604868"
"CBFA2T3"	"oas:101109116"
"PEX26"	"oas:101118352"
"AGK"	"oas:101102893"
"TTLL7"	"oas:101108264"
"LATS2"	"oas:101117941"
"GGT5"	"oas:101112423"
"ARHGAP18"	"oas:101118792"
"PCDHA2"	"oas:101122274"
"DDIT4L"	"oas:101109448"
"ANKRD39"	"oas:101113669"
"METTL13"	"oas:101106537"
"PSMC5"	"oas:101104076"
"ADCK5"	"oas:101112143"
"TUBA8"	"oas:101118605"
"TMEM100"	"oas:101118965"
"HAGHL"	"oas:101111416"
"HAGHL"	"oas:101111416"
"LHX2"	"oas:101108898"
"GABRB2"	"oas:100913155"
"GABRB2"	"oas:100913155"
"FADS1"	"oas:101109049"
"IZUMO2"	"oas:101113263"
"ANKRD23"	"oas:101113927"
"HSPB1"	"oas:101120452"
"CDC42EP1"	"oas:101122773"
"TBX10"	"oas:101111676"
"NOG"	"oas:100192431"
"EGFR"	"oas:443087"
"PTPRD"	"oas:101118505"
"ARHGAP12"	"oas:101114797"
"TMEM244"	"oas:101117674"
"CDKL5"	"oas:101108546"
"CDKL5"	"oas:101108546"
"LGALS2"	"oas:101118867"
"OPRK1"	"oas:780448"
"CCDC182"	"oas:101102825"
"HNF1A"	"oas:443207"
"TCF7"	"oas:100913162"
"IGSF9B"	"oas:101119518"
"IGSF9B"	"oas:101119518"
"COPRS"	"oas:101116921"
"L3MBTL3"	"oas:101119314"
"ADRB1"	"oas:443528"
"AMT"	"oas:101106565"
"SLC17A8"	"oas:101104980"
"YWHAG"	"oas:101116012"
"SOX9"	"oas:101107975"
"CNNM4"	"oas:101110923"
"CNNM4"	"oas:101110923"
"CNNM4"	"oas:101110923"
"PARD6B"	"oas:101118720"
"ALB"	"oas:443393"
"XPO4"	"oas:101118197"
"C11orf53"	"oas:101106880"
"TMPRSS9"	"oas:101120493"
"ATP6V1H"	"oas:101113504"
"PFKP"	"oas:101108592"
"CPNE5"	"oas:101102679"
"MRAP"	"oas:105609272"
"LMAN2L"	"oas:101111177"
"TRIM39"	"oas:101106373"
"TYRP1"	"oas:100034666"
"TCTA"	"oas:101104532"
"SLC25A40"	"oas:101122272"
"FSD2"	"oas:101120365"
"MIS18A"	"oas:101113820"
"CBR3"	"oas:101115420"
"COLCA2"	"oas:101107466"
"MSANTD1"	"oas:101122192"
"RS1"	"oas:100233239"
"LURAP1L"	"oas:101119958"
"MRPS14"	"oas:101116494"
"GLS"	"oas:101122583"
"GLS"	"oas:101122583"
"KIN"	"oas:443438"
"CDH15"	"oas:101109639"
"PRKACB"	"oas:101108785"
"PRKACB"	"oas:101108785"
"RGN"	"oas:100171395"
"GRB10"	"oas:101105449"
"BCAS4"	"oas:101118977"
"EEF1AKMT1"	"oas:101117856"
"FER1L5"	"oas:101114435"
"PCDHB1"	"oas:101123628"
"SAMD3"	"oas:101119732"
"CHUK"	"oas:101111143"
"SSC4D"	"oas:101116277"
"GABRA6"	"oas:101117503"
"GABRA6"	"oas:101117503"
"PHACTR1"	"oas:101115323"
"GGA1"	"oas:101123025"
"TBRG4"	"oas:101113841"
"WHAMM"	"oas:101105856"
"WHAMM"	"oas:101105856"
"SMARCD2"	"oas:101104326"
"FADS2"	"oas:101117875"
"NAPSA"	"oas:101116503"
"NAPSA"	"oas:101116503"
"KCNJ2"	"oas:101114538"
"C14orf132"	"oas:105603239"
"CRB2"	"oas:101113926"
"UNC79"	"oas:101116179"
"NARFL"	"oas:101104879"
"NARFL"	"oas:101104879"
"DNASE2B"	"oas:101110100"
"CTNND2"	"oas:101121119"
"RHOA"	"oas:100302078"
"MPDZ"	"oas:101120218"
"MPDZ"	"oas:101120218"
"TLCD2"	"oas:101116742"
"KDM2B"	"oas:101103759"
"CDKL3"	"oas:101102479"
"CDKL3"	"oas:101102479"
"KANSL3"	"oas:101111870"
"KANSL3"	"oas:101111870"
"RPF1"	"oas:101110372"
"ADNP"	"oas:101122715"
"MAP2K6"	"oas:101115047"
"POU2AF1"	"oas:101107727"
"POU2AF1"	"oas:101107727"
"C12orf43"	"oas:101120605"
"RGS20"	"oas:101113942"
"POLR2A"	"oas:100144762"
"HUNK"	"oas:101114080"
"EPB41L2"	"oas:101120756"
"EPB41L2"	"oas:101120756"
"IFT88"	"oas:101118114"
"DOPEY2"	"oas:101115672"
"DNAH3"	"oas:101113559"
"DNAH3"	"oas:101113559"
"AIDA"	"oas:101106862"
"RTL1"	"oas:101123586"
"CCDC186"	"oas:101101940"
"ARID5A"	"oas:101114695"
"KCNAB2"	"oas:101122538"
"JADE3"	"oas:101118166"
"NFIB"	"oas:100913158"
"NFIB"	"oas:100913158"
"NEURL3"	"oas:101114947"
"MGARP"	"oas:101116766"
"MGARP"	"oas:101116766"
"SCAF4"	"oas:101114330"
"STAG2"	"oas:101116633"
"HOMER2"	"oas:101106114"
"TNN"	"oas:101120030"
"TNN"	"oas:101120030"
"NR1H2"	"oas:101111571"
"MYH3"	"oas:101113252"
"ZDHHC21"	"oas:101121148"
"NR1H4"	"oas:101105401"
"NR1H4"	"oas:101105401"
"STAT4"	"oas:101117562"
"STAT4"	"oas:101117562"
"TCEA1"	"oas:101107711"
"CER1"	"oas:443204"
"NCAPH"	"oas:101117751"
"BBS7"	"oas:101107867"
"AKAP7"	"oas:101121177"
"FAM196A"	"oas:101116947"
"KIAA1147"	"oas:101112644"
"ITPRIPL1"	"oas:101112636"
"IL12RB1"	"oas:101110054"
"IL12RB1"	"oas:101110054"
"WDR81"	"oas:101116999"
"UBE2B"	"oas:100381250"
"TAF3"	"oas:101115725"
"TAF3"	"oas:101115725"
"POLD1"	"oas:101111443"
"ANKRD11"	"oas:101110169"
"GNG5"	"oas:101110631"
"MMP17"	"oas:101117966"
"ABCG4"	"oas:101107988"
"IL17A"	"oas:101103931"
"SH3BP1"	"oas:101123285"
"SPPL2B"	"oas:101120828"
"FREM1"	"oas:101121399"
"OASL"	"oas:101120864"
"CRYL1"	"oas:101118708"
"RABGAP1"	"oas:101109684"
"GLB1L3"	"oas:101115988"
"PPIL1"	"oas:101121978"
"GATA3"	"oas:780483"
"ARG1"	"oas:101122363"
"BAG5"	"oas:101105952"
"CDKN2AIPNL"	"oas:100135688"
"PDXP"	"oas:101123544"
"GABRA1"	"oas:101117759"
"SNRNP200"	"oas:101113316"
"NRIP3"	"oas:101105944"
"MORC3"	"oas:101115929"
"ANKRD33B"	"oas:101105441"
"H2AFZ"	"oas:443235"
"LGALS1"	"oas:443106"
"PPEF1"	"oas:101104376"
"CTBS"	"oas:101111767"
"USP4"	"oas:101104791"
"SGMS1"	"oas:101118575"
"FAM103A1"	"oas:101110793"
"TTC39B"	"oas:101121659"
"MYBPC2"	"oas:101111044"
"RC3H2"	"oas:101110920"
"AFP"	"oas:101103646"
"MINPP1"	"oas:101118833"
"RP2"	"oas:100127213"
"RP2"	"oas:100127213"
"RAB11FIP4"	"oas:101117176"
"ZEB1"	"oas:101115891"
"ZEB1"	"oas:101115891"
"ABCA5"	"oas:101115292"
"NACAD"	"oas:101117582"
"SLC30A9"	"oas:101118788"
"CIAO1"	"oas:101113574"
"GJA3"	"oas:101119228"
"SSX2IP"	"oas:101110888"
"BROX"	"oas:101107116"
"TMEM249"	"oas:101108580"
"WEE2"	"oas:101108648"
"SNAPC3"	"oas:101121912"
"DTX2"	"oas:101116532"
"PDCL"	"oas:101111173"
"SNRPD3"	"oas:101119253"
"TMEM127"	"oas:101113833"
"ROPN1L"	"oas:101121548"
"DPM1"	"oas:101122969"
"TMEM9B"	"oas:101106198"
"SPATA19"	"oas:101117629"
"SPATA19"	"oas:101117629"
"MED23"	"oas:101121942"
"CHAF1B"	"oas:101116195"
"LRRCC1"	"oas:101118707"
"LYPLA1"	"oas:101107971"
"EPM2AIP1"	"oas:101109125"
"STARD7"	"oas:101115449"
"WIPF2"	"oas:101107294"
"GABRG2"	"oas:101118526"
"PCDHB15"	"oas:101103720"
"ARRDC2"	"oas:101110324"
"JADE2"	"oas:101103318"
"SCRT1"	"oas:101109103"
"CX3CR1"	"oas:101113016"
"FADS3"	"oas:101110466"
"NPS"	"oas:101118180"
"LSM7"	"oas:101121092"
"CD79B"	"oas:101104586"
"TIAM1"	"oas:101103280"
"GAS2L3"	"oas:101105994"
"GAS2L3"	"oas:101105994"
"EMC10"	"oas:101117529"
"ASTL"	"oas:101115954"
"CCR8"	"oas:101113281"
"SPG7"	"oas:101110441"
"JOSD2"	"oas:101110355"
"CROT"	"oas:101118486"
"C19orf35"	"oas:101121345"
"ZMYM2"	"oas:101118795"
"C1orf105"	"oas:101107976"
"CLDN14"	"oas:101109068"
"PRIMA1"	"oas:101113537"
"CCDC171"	"oas:101122165"
"ASPDH"	"oas:101118046"
"DNAJB14"	"oas:101109970"
"ELF2"	"oas:101107886"
"ELF2"	"oas:101107886"
"GUCD1"	"oas:101112677"
"COL5A3"	"oas:101115457"
"GPAT2"	"oas:101114511"
"OPCML"	"oas:101117888"
"MYO1B"	"oas:101117822"
"MYO1B"	"oas:101117822"
"POLA2"	"oas:101107399"
"SSBP1"	"oas:101108908"
"SYT3"	"oas:101112022"
"CCNG1"	"oas:101119213"
"ALDH3B2"	"oas:101111922"
"CELF2"	"oas:101107886"
"BTBD1"	"oas:101110018"
"FAM181A"	"oas:101113799"
"ZNF660"	"oas:101120528"
"C19orf81"	"oas:101118554"
"LPAR3"	"oas:101111138"
"BNC2"	"oas:101122574"
"UPK3B"	"oas:101116795"
"CLRN3"	"oas:101117462"
"CDC6"	"oas:101104220"
"C11orf16"	"oas:101106876"
"C11orf16"	"oas:101106876"
"IL17F"	"oas:101104186"
"IL17F"	"oas:101104186"
"DGAT1"	"oas:100126245"
"TRIOBP"	"oas:101119130"
"SIM2"	"oas:101109328"
"EDN1"	"oas:443498"
"UPB1"	"oas:101119507"
"KCNIP3"	"oas:101114598"
"MARCH6"	"oas:101105688"
"FAM177B"	"oas:101107540"
"MOCS3"	"oas:101123226"
"SERPINF2"	"oas:101117258"
"ENPP3"	"oas:101122795"
"OAZ1"	"oas:101121009"
"CNTLN"	"oas:101122503"
"SH2D1A"	"oas:101117307"
"MCOLN2"	"oas:101111406"
"MCOLN2"	"oas:101111406"
"SCN4A"	"oas:101123056"
"C6orf89"	"oas:101122225"
"BTG4"	"oas:101107134"
"LAMTOR3"	"oas:101110413"
"LRRN1"	"oas:101110796"
"ADRM1"	"oas:101112587"
"ANO3"	"oas:101114464"
"TM6SF1"	"oas:101111579"
"CPNE7"	"oas:101110962"
"ATAD1"	"oas:105609643"
"PRSS37"	"oas:101109698"
"PRSS37"	"oas:101109698"
"PROM2"	"oas:101116471"
"PROM2"	"oas:101116471"
"MCOLN3"	"oas:101111919"
"NOCT"	"oas:101102197"
"NOCT"	"oas:101102197"
"SH3GL2"	"oas:106990245"
"ZNF438"	"oas:101119238"
"TAF7"	"oas:101104487"
"SEC24A"	"oas:101118786"
"CWF19L1"	"oas:101121304"
"HTT"	"oas:100216476"
"PTGS1"	"oas:443551"
"BEND4"	"oas:101111023"
"ZMYM5"	"oas:101119317"
"RARA"	"oas:101104576"
"RARA"	"oas:101104576"
"SHANK1"	"oas:101118813"
"C11orf88"	"oas:101107987"
"PI16"	"oas:101122471"
"PTPRE"	"oas:101117715"
"HMMR"	"oas:443128"
"HLCS"	"oas:101109588"
"AFM"	"oas:101103897"
"AFM"	"oas:101103897"
"ADAMTSL1"	"oas:101122835"
"MRRF"	"oas:101113216"
"MAT2B"	"oas:101119985"
"TUBD1"	"oas:101106182"
"UNC93B1"	"oas:101112435"
"ANKRD13A"	"oas:101121549"
"GPR32"	"oas:101119331"
"MCM3"	"oas:101112441"
"PTEN"	"oas:101102131"
"TNFSF12"	"oas:101122801"
"ACPT"	"oas:101119583"
"DPEP1"	"oas:101107461"
"KCNG1"	"oas:101123485"
"KCNG1"	"oas:101123485"
"AKIP1"	"oas:101107130"
"SAXO1"	"oas:101123094"
"PSPC1"	"oas:101119830"
"NLRX1"	"oas:101108417"
"RIPPLY3"	"oas:101109856"
"RIPPLY3"	"oas:101109856"
"ZNF2"	"oas:101120984"
"ASB2"	"oas:101114059"
"ASB2"	"oas:101114059"
"DISP1"	"oas:101107807"
"NABP1"	"oas:101118080"
"UCN2"	"oas:101110368"
"KCNN1"	"oas:101112056"
"ANO4"	"oas:101106248"
"ANO4"	"oas:101106248"
"CCM2"	"oas:101114100"
"SLC9A7"	"oas:101118929"
"CCNA2"	"oas:100144758"
"DOT1L"	"oas:101121261"
"ABCA10"	"oas:101108240"
"ZNF514"	"oas:101115269"
"SHISA3"	"oas:101119048"
"HAUS6"	"oas:101123274"
"CCDC124"	"oas:101110586"
"SDPR"	"oas:101118507"
"BNC1"	"oas:101107140"
"BNC1"	"oas:101107140"
"HSF1"	"oas:101109368"
"ENPP1"	"oas:101123048"
"ENPP1"	"oas:101123048"
"USP6NL"	"oas:101108151"
"PIGP"	"oas:101110385"
"TMEFF2"	"oas:101118760"
"GCAT"	"oas:101102469"
"PLIN2"	"oas:100125354"
"TNR"	"oas:101107854"
"CCRL2"	"oas:101117199"
"MAL"	"oas:100101233"
"RAB3IL1"	"oas:101109571"
"DAPP1"	"oas:101110675"
"TMEM45B"	"oas:101118569"
"KLK1"	"oas:100048991"
"CCR5"	"oas:101117453"
"C3orf62"	"oas:101105446"
"MYO1G"	"oas:101114605"
"KLK15"	"oas:101114045"
"TENM1"	"oas:101117563"
"DENND4C"	"oas:101123605"
"PHKA2"	"oas:101108807"
"PHKA2"	"oas:101108807"
"SLC4A7"	"oas:101102429"
"SLC4A7"	"oas:101102429"
"MALL"	"oas:100101233"
"SUCO"	"oas:101108241"
"RBM18"	"oas:101113477"
"SLC5A5"	"oas:101112315"
"KLK4"	"oas:101114802"
"SAR1B"	"oas:101103565"
"SERPINF1"	"oas:100192425"
"CCR2"	"oas:101117706"
"WDR63"	"oas:101112532"
"NFATC2"	"oas:101119239"
"CTGF"	"oas:100303607"
"NPHP1"	"oas:101116556"
"TNFSF13"	"oas:780517"
"CCR3"	"oas:443111"
"OSBPL2"	"oas:101112838"
"CHST7"	"oas:101119189"
"LAYN"	"oas:101107386"
"KLK5"	"oas:101112504"
"ACER2"	"oas:101123535"
"SLC7A11"	"oas:100820755"
"BOP1"	"oas:101109624"
"F13B"	"oas:101109076"
"CCT5"	"oas:101122217"
"CCR1"	"oas:678671"
"ACAA2"	"oas:101111925"
"SYDE2"	"oas:101112609"
"GALR3"	"oas:101119389"
"TTC3"	"oas:101110190"
"LRWD1"	"oas:101119102"
"CHMP1A"	"oas:101111221"
"CLEC5A"	"oas:101111012"
"MOXD1"	"oas:101117937"
"LIPJ"	"oas:101122743"
"CCDC36"	"oas:101105694"
"GIT2"	"oas:101121803"
"SPATA33"	"oas:105612768"
"SLC24A2"	"oas:101102456"
"CXCR6"	"oas:101118482"
"C1orf52"	"oas:101112861"
"RHO"	"oas:100158235"
"TAS2R38"	"oas:101113144"
"MPHOSPH8"	"oas:101119484"
"BLOC1S2"	"oas:101121559"
"FGD2"	"oas:101103192"
"MLLT3"	"oas:101102874"
"KLK6"	"oas:101113520"
"ALDH3B1"	"oas:101112687"
"BCL10"	"oas:101113372"
"HRH3"	"oas:101121700"
"MUC15"	"oas:101115062"
"KLHDC8B"	"oas:101106208"
"LHX6"	"oas:101113740"
"SH3GL3"	"oas:101111833"
"KCTD16"	"oas:101110839"
"STX7"	"oas:101123563"
"BUB1"	"oas:101117404"
"CAMLG"	"oas:101119046"
"TENM2"	"oas:101120408"
"FAM173B"	"oas:101122627"
"SUSD4"	"oas:101108067"
"NFRKB"	"oas:101118827"
"AJAP1"	"oas:101123222"
"AJAP1"	"oas:101123222"
"GRIK1"	"oas:101107319"
"GRIK1"	"oas:101107319"
"SFSWAP"	"oas:101113101"
"SFSWAP"	"oas:101113101"
"HRH1"	"oas:101121717"
"FOCAD"	"oas:101103125"
"ST5"	"oas:101107448"
"KLK7"	"oas:101115562"
"DDAH1"	"oas:101113635"
"GPR151"	"oas:101108132"
"TOP2A"	"oas:101108762"
"CHTF18"	"oas:101105623"
"ECHDC3"	"oas:101108411"
"DSCR3"	"oas:101116695"
"OTUB2"	"oas:101114561"
"ADAMTSL3"	"oas:101107392"
"SPECC1L"	"oas:101113175"
"CDK10"	"oas:101107722"
"CYR61"	"oas:100037673"
"DPF2"	"oas:101107647"
"SLC39A10"	"oas:101119019"
"DDX24"	"oas:101116607"
"BCL2L11"	"oas:100505402"
"SMYD4"	"oas:101117680"
"SPATA2L"	"oas:101107982"
"KLK8"	"oas:101112755"
"HACD4"	"oas:101102210"
"DDX46"	"oas:101103809"
"LIPK"	"oas:101119862"
"ZNHIT6"	"oas:101114320"
"ATP9A"	"oas:101119494"
"ADRB2"	"oas:100170320"
"ZNF276"	"oas:101111739"
"ANKRD54"	"oas:101119635"
"HIVEP1"	"oas:101115835"
"SF3A2"	"oas:101121598"
"PCDH18"	"oas:101118052"
"SEMA5A"	"oas:101123150"
"RFWD2"	"oas:106990105"
"RASSF6"	"oas:101102984"
"PIM1"	"oas:100272002"
"ALKBH4"	"oas:101117557"
"DYRK1A"	"oas:101117130"
"SVIL"	"oas:101119493"
"EFHC1"	"oas:101105193"
"MORN5"	"oas:101113999"
"B3GAT1"	"oas:101116508"
"MTG2"	"oas:101113258"
"SPAG4"	"oas:101120855"
"ANAPC1"	"oas:101115335"
"ABCA6"	"oas:101115555"
"NDUFA8"	"oas:101114253"
"CCDC71"	"oas:101105954"
"GNG13"	"oas:101112183"
"ASB14"	"oas:101103272"
"DDC"	"oas:101106765"
"DDC"	"oas:101106765"
"SMIM3"	"oas:101103892"
"BACH1"	"oas:101117134"
"KLK10"	"oas:101112250"
"TMEM217"	"oas:101122730"
"ERN1"	"oas:101102746"
"ERN1"	"oas:101102746"
"TCHP"	"oas:101122891"
"RPS6KB1"	"oas:101107371"
"SLC5A8"	"oas:100125627"
"TTLL11"	"oas:101121845"
"ADGRG2"	"oas:101109070"
"PFN1"	"oas:101109371"
"KCNJ6"	"oas:101117719"
"NDUFS8"	"oas:101112935"
"TAAR2"	"oas:101104757"
"PARP4"	"oas:101119734"
"PARP4"	"oas:101119734"
"GRK4"	"oas:101122439"
"TMEM159"	"oas:101123004"
"LIPN"	"oas:101123254"
"KLK11"	"oas:101113783"
"DAB2IP"	"oas:101122097"
"MERTK"	"oas:101118263"
"MERTK"	"oas:101118263"
"NUDCD1"	"oas:101118365"
"SLC5A12"	"oas:101115308"
"EDA2R"	"oas:101118670"
"EDA2R"	"oas:101118670"
"PKD2L1"	"oas:101111411"
"SAXO2"	"oas:101107638"
"TBC1D22B"	"oas:101122985"
"DMRTA1"	"oas:101107414"
"LMF1"	"oas:101105873"
"EIF3L"	"oas:101102715"
"VNN1"	"oas:101105005"
"GLTP"	"oas:101115809"
"PRSS23"	"oas:101102187"
"ORAI2"	"oas:101119359"
"TMEM87B"	"oas:101118520"
"KCNJ15"	"oas:101117981"
"SIK2"	"oas:101107630"
"AP3D1"	"oas:101121852"
"EFL1"	"oas:101105585"
"KLK12"	"oas:101113003"
"RPL18A"	"oas:101112566"
"FBLN7"	"oas:101118347"
"RDH8"	"oas:101111015"
"SS18L1"	"oas:101113515"
"COL24A1"	"oas:101114569"
"WWC1"	"oas:101117418"
"KLK13"	"oas:101120106"
"ELAVL2"	"oas:101107668"
"ELAVL2"	"oas:101107668"
"TMEM68"	"oas:101114876"
"EOMES"	"oas:101103189"
"PDZD3"	"oas:101108682"
"IFT122"	"oas:101123504"
"ZP2"	"oas:101118830"
"SOX8"	"oas:101106132"
"MROH1"	"oas:101109888"
"ZC3H8"	"oas:101118772"
"EIF4A1"	"oas:105601858"
"SSTR5"	"oas:443210"
"RPA1"	"oas:100145869"
"PRKRIP1"	"oas:101119782"
"MINOS1"	"oas:101108634"
"MAP3K7CL"	"oas:101108531"
"MAP3K7CL"	"oas:101108531"
"MTRR"	"oas:101123409"
"ERG"	"oas:100294559"
"IZUMO3"	"oas:101108808"
"RNF34"	"oas:101118456"
"VPS9D1"	"oas:101111482"
"VPS9D1"	"oas:101111482"
"BEST1"	"oas:101109837"
"TXNDC15"	"oas:100302358"
"CCT8"	"oas:101108792"
"CAAP1"	"oas:101109512"
"ZC3H6"	"oas:101118777"
"ZC3H6"	"oas:101118777"
"PRDM10"	"oas:101119085"
"MGAM"	"oas:101113407"
"SLC18B1"	"oas:101105826"
"FIBIN"	"oas:101115568"
"PRR32"	"oas:101118508"
"MEX3B"	"oas:101107903"
"NOP14"	"oas:101122695"
"NOP14"	"oas:101122695"
"EXOSC9"	"oas:101108309"
"WDR37"	"oas:101112244"
"PLAA"	"oas:101109771"
"PCDH10"	"oas:101108165"
"AR"	"oas:102465812"
"CEACAM18"	"oas:105602081"
"CMC1"	"oas:105603337"
"APPL1"	"oas:101109218"
"ETS2"	"oas:443026"
"TRAM2"	"oas:101119083"
"RPS12"	"oas:100037667"
"SLC25A45"	"oas:101108175"
"PCBD2"	"oas:101119306"
"ATP8A1"	"oas:101119308"
"ATP8A1"	"oas:101119308"
"TSPAN8"	"oas:101119291"
"FASTKD3"	"oas:101123663"
"KCNB2"	"oas:101106337"
"IFT74"	"oas:101110029"
"ODF2L"	"oas:101114828"
"SH2B2"	"oas:101117815"
"TRHR"	"oas:443425"
"LRRC19"	"oas:101110303"
"RNF8"	"oas:101103680"
"RNF8"	"oas:101103680"
"RARS"	"oas:101117669"
"LGR5"	"oas:101121592"
"LAMB2"	"oas:101106719"
"CENPJ"	"oas:101119996"
"MICALL1"	"oas:101119899"
"MKI67"	"oas:101115762"
"ANKS4B"	"oas:101102029"
"EYA4"	"oas:101106335"
"VWA2"	"oas:101118836"
"SALL4"	"oas:101119746"
"BBOX1"	"oas:101115823"
"CATSPER3"	"oas:101104315"
"LIPM"	"oas:101120285"
"LIPM"	"oas:101120285"
"DMTF1"	"oas:101111877"
"IZUMO4"	"oas:101122026"
"FANCA"	"oas:101111995"
"TCIRG1"	"oas:101113184"
"FASLG"	"oas:100135696"
"PEX2"	"oas:101118352"
"TEK"	"oas:101111755"
"UPF2"	"oas:101116751"
"ZFC3H1"	"oas:101119547"
"CRYM"	"oas:101102280"
"AZI2"	"oas:101103677"
"TMEM74"	"oas:101118621"
"DFFB"	"oas:101101905"
"SOX2"	"oas:101117322"
"EMC2"	"oas:101122607"
"OPHN1"	"oas:101120140"
"C5orf49"	"oas:101105949"
"IGFBP4"	"oas:443470"
"TRPV4"	"oas:101113534"
"RWDD2B"	"oas:101109662"
"ADTRP"	"oas:101105035"
"TGS1"	"oas:101115131"
"PPP4R4"	"oas:101115317"
"PPP4R4"	"oas:101115317"
"MOB3A"	"oas:101122105"
"CLCA2"	"oas:101115078"
"SOX11"	"oas:101123109"
"TCF21"	"oas:101106947"
"PPP2R1B"	"oas:101108511"
"TMEM19"	"oas:101114339"
"SNX16"	"oas:101119227"
"CUX1"	"oas:101120041"
"MKNK2"	"oas:101122519"
"JAK3"	"oas:101112816"
"LTN1"	"oas:101109928"
"HESX1"	"oas:101103514"
"SMARCA1"	"oas:101119536"
"SMARCA1"	"oas:101119536"
"RNF17"	"oas:101120339"
"EQTN"	"oas:101106238"
"CAPN8"	"oas:101103336"
"TNFSF18"	"oas:101108765"
"TBPL1"	"oas:101107201"
"TRIM66"	"oas:101102263"
"TRIM66"	"oas:101102263"
"RSAD2"	"oas:101115013"
"TEX2"	"oas:101108207"
"HGH1"	"oas:101110421"
"MOB3B"	"oas:101111255"
"TNS4"	"oas:101109025"
"TNS4"	"oas:101109025"
"NFS1"	"oas:101118123"
"FRMD8"	"oas:101122481"
"ZMIZ2"	"oas:101115116"
"KCNS2"	"oas:101106338"
"ANKRD22"	"oas:101120533"
"SIGLECL1"	"oas:105601951"
"CLCA1"	"oas:101115328"
"CLCA1"	"oas:101115328"
"IFNK"	"oas:101111520"
"RNF144A"	"oas:101115266"
"TBC1D15"	"oas:101122098"
"TBC1D15"	"oas:101122098"
"CTSH"	"oas:101108427"
"CTSH"	"oas:101108427"
"ZFYVE16"	"oas:101120662"
"NF1"	"oas:101109924"
"RNFT1"	"oas:101106782"
"SCD"	"oas:100127208"
"PPBP"	"oas:101104151"
"IL17RD"	"oas:101109490"
"C9orf72"	"oas:101111774"
"C22orf23"	"oas:101103144"
"PSMA7"	"oas:101121959"
"RBMS3"	"oas:101103929"
"SLC2A12"	"oas:101107449"
"TPH2"	"oas:101120314"
"TNFSF4"	"oas:101109029"
"PLEKHF2"	"oas:101108841"
"TPSB2"	"oas:443433"
"POLR2F"	"oas:101103555"
"INCENP"	"oas:101110982"
"RTN4RL1"	"oas:101104256"
"YIPF6"	"oas:101120551"
"IGLON5"	"oas:101121878"
"GPR160"	"oas:101119099"
"CMTR1"	"oas:101123242"
"MBD4"	"oas:101102431"
"ADCY2"	"oas:101102089"
"MYL10"	"oas:101118074"
"ABCA9"	"oas:101115808"
"SEPT8"	"oas:101122277"
"SEPT8"	"oas:101122277"
"LSM14B"	"oas:101122208"
"ACO1"	"oas:101112791"
"MFSD10"	"oas:101122951"
"SGK1"	"oas:101107709"
"COL26A1"	"oas:101118329"
"KIDINS220"	"oas:101115774"
"ASPM"	"oas:443284"
"ANAPC5"	"oas:101102840"
"ZNF134"	"oas:105602034"
"TRHDE"	"oas:100310794"
"KIAA1462"	"oas:101116590"
"COL6A6"	"oas:101111424"
"TMEM14A"	"oas:101105448"
"DPH1"	"oas:101104511"
"UTP20"	"oas:101107084"
"CXCL14"	"oas:101105243"
"APLP2"	"oas:101119774"
"APLP2"	"oas:101119774"
"TGFBR2"	"oas:494191"
"CD68"	"oas:101102500"
"ADPRM"	"oas:101113772"
"DDX58"	"oas:101107257"
"N6AMT1"	"oas:101110194"
"GADL1"	"oas:101110627"
"SPIRE2"	"oas:101112252"
"MTTP"	"oas:101110939"
"WNT8B"	"oas:101121814"
"STAMBPL1"	"oas:101120789"
"CCDC34"	"oas:101116505"
"DHRS3"	"oas:101109288"
"PAPPA2"	"oas:101118205"
"MAP3K15"	"oas:101104888"
"MAP3K15"	"oas:101104888"
"UQCRH"	"oas:100270719"
"ALDH8A1"	"oas:101108757"
"STK17B"	"oas:101119535"
"STARD8"	"oas:101120222"
"TOPORS"	"oas:105606897"
"ROMO1"	"oas:101117865"
"CAPS2"	"oas:101123367"
"TMEM220"	"oas:101103657"
"CCDC153"	"oas:101115156"
"NDUFB6"	"oas:100462693"
"ATP12A"	"oas:101120253"
"AFAP1L2"	"oas:101119095"
"ZNF175"	"oas:101123658"
"GLIPR1L1"	"oas:101121503"
"NKG7"	"oas:101115817"
"OCRL"	"oas:101119794"
"TMEM170B"	"oas:101116100"
